Fecha_Hora,Precio_BTC,Prediccion_LSTM,Porcentaje_error_LSTM,Mercado_LSTM,Prediccion_ARIMA,Porcentaje_error_ARIMA,Mercado_ARIMA,SMA_20,SMA_50,EMA_20,EMA_50,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_mid,BB_lower,BB_width,SAR
2025-06-09 18:00:49,108358.04,105539.71,2.73,Baja,108438.48,0.66,Sube,106608.15,106071.78,106976.06,106191.42,73.89,638.74,454.52,184.23,108715.41,106608.15,104500.89,0.04,73002.81
2025-06-09 19:00:53,108446.87,105669.04,2.68,Baja,108503.10,0.01,Sube,106748.94,106134.95,107125.00,106283.75,74.30,681.53,501.23,180.30,108975.76,106748.94,104522.11,0.04,75542.75
2025-06-09 20:00:51,108591.02,105798.69,2.69,Baja,108541.95,0.08,Baja,106899.70,106197.17,107273.27,106378.01,75.53,718.54,545.98,172.57,109220.57,106899.70,104578.83,0.04,78031.90
2025-06-09 21:01:17,108706.74,105924.54,2.68,Baja,108726.06,0.15,Sube,107065.10,106259.03,107419.64,106473.64,76.34,749.35,588.11,161.24,109436.92,107065.10,104693.28,0.04,196600.00
2025-06-09 22:00:53,109923.29,106154.18,3.64,Baja,110101.38,1.09,Sube,107342.14,106364.92,107763.06,106654.82,82.76,929.88,672.01,257.87,110102.63,107342.14,104581.65,0.05,193268.00
2025-06-09 23:00:58,110175.08,106365.35,3.65,Baja,110256.55,0.07,Sube,107582.13,106458.42,108015.59,106802.85,83.55,1020.98,745.18,275.79,110532.21,107582.13,104632.05,0.05,33400.00
2025-06-10 00:01:41,110276.93,106566.32,3.55,Baja,110224.95,0.02,Baja,107826.76,106549.31,108238.53,106942.40,84.17,1077.71,812.81,264.90,110846.45,107826.76,104807.07,0.06,36732.00
2025-06-10 01:02:28,109910.34,106707.18,3.04,Baja,109880.40,0.29,Baja,108034.75,106629.39,108367.23,107045.44,77.07,1053.32,856.39,196.93,110917.52,108034.75,105151.98,0.05,39997.36
2025-06-10 02:01:55,109687.07,106812.01,2.72,Baja,109653.83,0.18,Baja,108229.33,106711.55,108483.59,107144.95,72.77,1019.85,887.70,132.15,110972.22,108229.33,105486.44,0.05,43197.41
2025-06-10 03:01:38,109673.00,106884.11,2.61,Baja,109675.54,0.02,Sube,108431.41,106790.15,108592.46,107242.16,72.10,984.52,906.41,78.11,110950.20,108431.41,105912.62,0.05,46333.46
2025-06-10 04:01:18,109576.33,106926.47,2.46,Baja,109565.82,0.09,Baja,108606.74,106870.28,108675.11,107328.87,70.33,933.20,910.13,23.07,110883.40,108606.74,106330.07,0.04,49406.80
2025-06-10 05:02:19,109502.16,106953.56,2.35,Baja,109506.24,0.06,Sube,108747.77,106949.47,108747.78,107411.43,69.20,880.10,903.22,-23.12,110855.06,108747.77,106640.48,0.04,52418.66
2025-06-10 06:01:38,109309.05,106959.17,2.15,Baja,109272.43,0.18,Baja,108846.48,107020.16,108787.43,107479.81,65.27,807.62,882.06,-74.44,110828.05,108846.48,106864.91,0.04,55370.29
2025-06-10 07:01:12,109510.30,106983.27,2.33,Baja,109519.84,0.22,Sube,108947.50,107105.74,108874.09,107567.23,67.60,780.43,864.37,-83.94,110885.63,108947.50,107009.36,0.04,197000.00
2025-06-10 08:01:03,109211.89,106974.63,2.04,Baja,109197.28,0.28,Baja,109006.11,107175.42,108881.85,107621.05,61.66,696.05,827.09,-131.04,110856.81,109006.11,107155.42,0.03,194060.00
2025-06-10 09:01:46,109084.63,106956.11,1.93,Baja,109042.18,0.10,Baja,109099.59,107245.97,108888.54,107672.93,59.19,620.55,783.91,-163.36,110722.17,109099.59,107477.02,0.03,191178.80
2025-06-10 10:00:55,109506.70,106977.84,2.33,Baja,109560.40,0.42,Sube,109217.37,107337.04,108983.68,107760.70,64.09,623.07,757.12,-134.05,110692.72,109217.37,107742.02,0.03,184731.65
2025-06-10 11:01:42,109291.59,106972.95,2.12,Baja,109302.14,0.25,Sube,109289.01,107415.49,108994.55,107812.66,60.13,561.28,715.22,-153.93,110572.30,109289.01,108005.72,0.02,178542.38
2025-06-10 12:01:37,109570.57,106996.78,2.37,Baja,109523.74,0.24,Baja,109395.90,107504.81,109071.24,107891.14,63.33,557.73,686.95,-129.22,110452.44,109395.90,108339.36,0.02,172600.69
2025-06-10 13:01:47,109673.07,107028.98,2.44,Baja,109719.30,0.14,Sube,109468.16,107587.15,109139.40,107965.77,64.22,548.68,660.90,-112.22,110419.74,109468.16,108516.57,0.02,166896.66
2025-06-10 14:00:55,109313.83,107024.72,2.09,Baja,109265.33,0.37,Baja,109492.92,107652.03,109125.19,108005.15,57.67,476.78,619.51,-142.73,110330.29,109492.92,108655.54,0.02,161420.79
2025-06-10 15:01:25,108584.43,106955.33,1.44,Baja,108494.37,0.63,Baja,109461.76,107698.20,109016.79,108002.99,47.09,338.52,554.89,-216.36,110366.20,109461.76,108557.32,0.02,156163.96
2025-06-10 16:01:22,109021.95,106933.73,1.90,Baja,109043.92,0.48,Sube,109498.59,107770.42,109053.47,108058.77,52.77,328.38,514.95,-186.57,110288.99,109498.59,108708.19,0.01,33400.00
2025-06-10 17:00:54,108735.65,106871.67,1.66,Baja,108767.83,0.28,Sube,109423.40,107819.77,108996.11,108073.47,49.04,248.24,457.59,-209.35,110296.26,109423.40,108550.55,0.02,36732.00
2025-06-10 18:00:51,108708.00,106822.01,1.69,Baja,108668.00,0.06,Baja,109349.08,107870.39,108968.13,108098.12,48.66,199.67,405.93,-206.25,110201.70,109349.08,108496.47,0.02,39997.36
2025-06-10 19:00:53,109326.00,106834.87,2.29,Baja,109397.08,0.60,Sube,109331.11,107946.59,109051.97,108168.03,56.46,244.61,381.03,-136.42,110021.99,109331.11,108640.22,0.01,43197.41
2025-06-10 20:00:55,109540.46,106866.34,2.47,Baja,109591.69,0.13,Sube,109322.63,108015.47,109116.82,108229.86,58.79,271.15,361.77,-90.62,109974.09,109322.63,108671.16,0.01,46333.46
2025-06-10 21:01:17,109972.66,106942.58,2.82,Baja,109987.53,0.35,Sube,109352.76,108097.56,109235.55,108314.48,63.08,336.64,362.26,-25.62,110083.71,109352.76,108621.81,0.01,49406.80
2025-06-10 22:00:55,109866.68,107003.40,2.66,Baja,109863.05,0.11,Baja,109358.82,108169.75,109286.21,108371.22,61.38,341.91,356.79,-14.88,110097.84,109358.82,108619.79,0.01,52418.66
2025-06-10 23:01:01,109731.67,107050.12,2.49,Baja,109685.20,0.12,Baja,109361.94,108235.26,109317.92,108419.89,59.21,330.56,349.96,-19.39,110100.07,109361.94,108623.82,0.01,55370.29
2025-06-11 00:01:42,110269.90,107136.93,2.92,Baja,110318.23,0.53,Sube,109427.07,108336.94,109454.96,108512.72,64.67,401.76,367.19,34.58,110336.00,109427.07,108518.14,0.02,58262.88
2025-06-11 01:02:36,109790.70,107170.41,2.42,Baja,109793.12,0.48,Sube,109432.26,108411.17,109457.21,108549.83,57.24,359.86,361.32,-1.46,110303.21,109432.26,108561.31,0.02,61097.62
2025-06-11 02:02:15,109674.01,107183.59,2.28,Baja,109595.58,0.11,Baja,109431.44,108487.64,109462.81,108587.34,55.49,324.42,351.71,-27.29,110297.40,109431.44,108565.47,0.02,63875.67
2025-06-11 03:01:46,109685.14,107189.43,2.28,Baja,109662.70,0.08,Baja,109453.53,108570.75,109482.58,108629.72,55.64,303.75,341.91,-38.16,110320.09,109453.53,108586.97,0.02,196596.43
2025-06-11 04:01:29,109735.24,107195.34,2.32,Baja,109763.21,0.07,Sube,109489.24,108654.33,109510.47,108674.24,56.25,291.86,332.47,-40.61,110347.19,109489.24,108631.29,0.02,193260.94
2025-06-11 05:02:15,109559.19,107184.56,2.16,Baja,109544.40,0.19,Baja,109483.30,108729.26,109500.24,108702.77,53.50,251.76,314.12,-62.36,110335.26,109483.30,108631.34,0.02,189992.15
2025-06-11 06:01:37,109519.97,107170.49,2.13,Baja,109528.78,0.02,Sube,109490.16,108808.41,109494.34,108731.99,52.84,219.57,294.06,-74.49,110337.23,109490.16,108643.09,0.02,186788.74
2025-06-11 07:01:18,109595.02,107166.69,2.21,Baja,109588.84,0.06,Baja,109496.41,108893.88,109510.39,108768.92,53.91,208.10,277.82,-69.73,110345.52,109496.41,108647.30,0.02,183649.39
2025-06-11 08:01:40,109457.12,107150.60,2.09,Baja,109458.06,0.12,Sube,109477.03,108966.32,109492.54,108789.67,51.59,171.92,254.75,-82.83,110319.85,109477.03,108634.21,0.02,180572.84
2025-06-11 09:02:51,109577.50,107150.09,2.21,Baja,109563.03,0.11,Baja,109496.22,109048.70,109511.11,108824.97,53.46,167.97,238.95,-70.97,110337.44,109496.22,108655.00,0.02,177557.81
2025-06-11 10:01:31,109280.16,107120.49,1.95,Baja,109273.04,0.26,Baja,109512.23,109109.34,109462.71,108831.34,48.49,112.78,209.80,-97.03,110275.61,109512.23,108748.84,0.01,174603.09
2025-06-11 11:02:38,109366.70,107106.78,2.05,Baja,109345.13,0.09,Baja,109535.56,109166.55,109462.56,108855.55,49.93,100.73,189.32,-88.59,110260.63,109535.56,108810.50,0.01,171707.46
2025-06-11 12:01:45,109236.33,107079.22,1.95,Baja,109239.91,0.10,Sube,109556.28,109205.49,109431.16,108866.80,47.74,66.17,163.23,-97.06,110200.59,109556.28,108911.97,0.01,168869.74
2025-06-11 13:02:26,109598.44,107094.64,2.30,Baja,109601.31,0.33,Sube,109622.61,109252.68,109486.51,108912.47,53.44,102.56,156.94,-54.38,110117.02,109622.61,109128.21,0.01,33225.17
2025-06-11 14:01:02,109731.78,107108.72,2.40,Baja,109721.92,0.12,Baja,109648.26,109293.52,109515.60,108946.95,55.67,116.04,149.61,-33.57,110119.10,109648.26,109177.41,0.01,36560.66
2025-06-11 15:01:27,109877.60,107141.04,2.52,Baja,109879.88,0.14,Sube,109671.97,109352.41,109561.74,108989.04,57.83,141.09,149.63,-8.54,110157.51,109671.97,109186.43,0.01,39829.45
2025-06-11 16:01:22,109789.29,107157.04,2.41,Baja,109772.45,0.08,Baja,109653.41,109392.99,109567.21,109012.99,55.82,132.02,143.71,-11.69,110112.41,109653.41,109194.41,0.01,43032.86
2025-06-11 17:00:52,109390.01,107143.86,2.04,Baja,109365.48,0.35,Baja,109612.23,109420.89,109520.13,109014.99,48.85,81.72,126.83,-45.11,110075.38,109612.23,109149.09,0.01,46172.21
2025-06-11 18:00:50,109011.66,107091.00,1.71,Baja,109000.83,0.32,Baja,109554.46,109438.90,109435.11,108998.90,43.36,6.95,97.44,-90.49,110140.75,109554.46,108968.18,0.01,49248.76
2025-06-11 19:00:56,108822.45,107025.01,1.59,Baja,108820.54,0.16,Baja,109472.58,109444.47,109360.36,108985.01,40.59,-51.98,65.12,-117.10,110081.08,109472.58,108864.07,0.01,196800.00
2025-06-11 20:00:55,108733.50,106954.87,1.57,Baja,108722.71,0.08,Baja,109408.84,109448.26,109293.48,108971.15,39.39,-97.89,31.46,-129.35,110076.22,109408.84,108741.45,0.01,193664.00
2025-06-11 21:01:14,108943.16,106907.94,1.83,Baja,108924.53,0.20,Baja,109382.09,109458.94,109272.01,108974.92,43.66,-102.31,6.47,-108.78,110048.32,109382.09,108715.87,0.01,190590.72
2025-06-11 22:00:58,108488.01,106826.04,1.46,Baja,108470.86,0.40,Baja,109301.69,109445.82,109159.57,108939.45,36.99,-176.54,-35.73,-140.82,110125.15,109301.69,108478.23,0.02,187578.91
2025-06-11 23:01:00,108375.32,106755.48,1.43,Baja,108356.40,0.09,Baja,109231.26,109413.74,109080.19,108915.50,35.55,-217.64,-72.81,-144.83,110132.14,109231.26,108330.38,0.02,184627.33
2025-06-12 00:01:45,108643.01,106718.91,1.74,Baja,108662.67,0.26,Sube,109199.38,109388.48,109062.87,108915.82,40.90,-205.22,-95.69,-109.53,110079.19,109199.38,108319.58,0.02,181734.78
2025-06-12 01:03:03,108603.60,106687.02,1.74,Baja,108633.97,0.05,Sube,109159.29,109356.56,109024.60,108905.57,40.54,-210.01,-117.74,-92.27,110059.72,109159.29,108258.86,0.02,178900.09
2025-06-12 02:02:21,108501.80,106647.70,1.67,Baja,108502.60,0.12,Sube,109100.23,109326.38,108967.22,108886.70,39.06,-228.89,-141.10,-87.79,110031.06,109100.23,108169.41,0.02,176122.08
2025-06-12 03:01:38,108389.76,106603.21,1.61,Baja,108391.84,0.10,Sube,109042.19,109296.06,108903.28,108864.86,37.44,-250.91,-164.39,-86.52,110020.42,109042.19,108063.97,0.02,173399.64
2025-06-12 04:01:24,107897.47,106510.34,1.20,Baja,107903.31,0.46,Sube,108931.77,109250.75,108762.06,108804.94,31.82,-330.54,-204.34,-126.20,110074.49,108931.77,107789.05,0.02,170731.65
2025-06-12 05:02:09,107724.01,106417.36,1.13,Baja,107703.32,0.17,Baja,108847.82,109211.70,108651.82,108757.68,29.50,-378.19,-240.79,-137.39,110114.48,108847.82,107581.16,0.02,168117.02
2025-06-12 06:01:46,107773.40,106333.68,1.26,Baja,107769.63,0.07,Baja,108768.21,109177.43,108569.81,108719.77,30.53,-397.84,-271.96,-125.88,110088.75,108768.21,107447.67,0.02,165554.68
2025-06-12 07:01:20,107909.01,106273.97,1.46,Baja,107915.41,0.13,Sube,108707.83,109151.49,108518.56,108691.12,34.00,-390.72,-293.97,-96.75,110041.90,108707.83,107373.76,0.02,163043.58
2025-06-12 08:03:23,107623.54,106193.37,1.25,Baja,107592.46,0.27,Baja,108590.33,109108.05,108409.22,108638.53,30.54,-429.17,-324.58,-104.59,109957.89,108590.33,107222.77,0.03,160582.71
2025-06-12 09:02:24,107700.83,106142.82,1.40,Baja,107689.24,0.10,Baja,108497.49,109079.67,108351.00,108605.41,32.82,-424.15,-343.12,-81.02,109810.44,108497.49,107184.54,0.02,155359.40
2025-06-12 10:01:25,107496.04,106075.13,1.26,Baja,107495.54,0.18,Baja,108369.26,109044.41,108252.91,108552.75,30.36,-450.33,-367.03,-83.30,109615.29,108369.26,107123.23,0.02,150345.03
2025-06-12 11:02:21,107331.93,106000.87,1.17,Baja,107347.28,0.15,Sube,108242.72,108997.48,108150.27,108496.00,28.69,-477.38,-391.30,-86.08,109435.04,108242.72,107050.40,0.02,145531.23
2025-06-12 12:01:42,106898.65,105892.13,0.84,Baja,106897.47,0.42,Baja,108095.62,108941.56,107996.43,108420.06,24.33,-541.64,-426.51,-115.13,109356.17,108095.62,106835.06,0.02,140909.98
2025-06-12 13:02:00,107034.30,105810.24,1.07,Baja,107041.40,0.13,Sube,108004.00,108893.32,107913.30,108369.31,27.47,-543.79,-448.70,-95.09,109262.63,108004.00,106745.36,0.02,136473.58
2025-06-12 14:01:19,107091.30,105730.23,1.20,Baja,107096.26,0.05,Sube,107912.51,108839.23,107826.43,108315.45,30.26,-547.03,-469.64,-77.39,109187.00,107912.51,106638.03,0.02,129699.26
2025-06-12 15:01:04,107635.08,105723.99,1.77,Baja,107645.43,0.50,Sube,107881.51,108815.30,107849.91,108307.65,42.36,-463.92,-462.32,-1.60,109059.25,107881.51,106703.78,0.02,123331.41
2025-06-12 16:01:26,106985.39,105661.06,1.18,Baja,106964.48,0.62,Baja,107758.87,108770.61,107718.75,108234.35,34.09,-510.50,-479.19,-31.31,108946.96,107758.87,106570.78,0.02,27760.52
2025-06-12 17:01:05,107653.35,105689.52,1.85,Baja,107638.11,0.64,Baja,107750.31,108757.19,107771.14,108237.79,45.22,-410.58,-456.79,46.21,108838.57,107750.31,106662.06,0.02,31868.88
2025-06-12 18:00:58,108228.29,105764.07,2.35,Baja,108220.53,0.55,Baja,107768.40,108758.95,107863.53,108259.27,53.01,-289.34,-416.06,126.72,108853.59,107768.40,106683.21,0.02,35895.07
2025-06-12 19:01:00,107532.00,105762.22,1.64,Baja,107514.35,0.64,Baja,107678.77,108721.66,107774.48,108206.09,44.66,-323.12,-405.99,82.87,108661.05,107678.77,106696.50,0.02,39840.73
2025-06-12 20:00:59,106811.93,105684.81,0.98,Baja,106843.13,0.66,Sube,107544.32,108656.30,107614.36,108121.78,38.43,-410.59,-417.05,6.46,108546.55,107544.32,106542.10,0.02,40000.00
2025-06-12 21:01:25,105970.16,105523.28,0.27,Baja,105946.31,0.82,Baja,107374.74,108568.00,107384.85,108005.86,32.06,-544.05,-453.25,-90.80,108634.70,107374.74,106114.79,0.02,43863.57
2025-06-12 22:01:23,105910.53,105371.61,0.37,Baja,105898.54,0.03,Baja,107246.87,108485.37,107238.40,107920.96,31.74,-598.61,-483.22,-115.39,108581.72,107246.87,105912.02,0.02,47649.86
2025-06-12 23:01:34,105918.51,105230.50,0.52,Baja,105920.88,0.02,Sube,107149.78,108406.52,107112.89,107843.21,31.86,-629.37,-512.42,-116.95,108571.05,107149.78,105728.50,0.03,51360.43
2025-06-13 00:02:15,105317.95,105084.41,0.08,Baja,105293.19,0.57,Baja,107026.16,108317.53,106939.80,107743.43,27.69,-695.88,-549.43,-146.45,108628.20,107026.16,105424.11,0.03,54996.79
2025-06-13 01:06:28,103260.86,104742.80,1.77,Sube,103260.18,1.97,Baja,106728.35,108147.87,106462.42,107512.24,19.03,-993.38,-657.03,-336.35,109255.43,106728.35,104201.27,0.05,58560.42
2025-06-13 02:03:07,103701.85,104485.81,1.00,Sube,103679.07,0.43,Baja,106542.29,108033.13,106241.38,107381.47,20.46,-1057.92,-731.01,-326.91,109220.72,106542.29,103863.86,0.05,62052.78
2025-06-13 03:01:34,103660.01,104214.31,0.80,Sube,103662.27,0.02,Sube,106340.87,107912.83,105990.44,107233.10,20.51,-1133.78,-812.32,-321.46,109257.16,106340.87,103424.57,0.05,65475.29
2025-06-13 04:01:31,104257.89,104055.19,0.04,Baja,104262.94,0.57,Sube,106200.26,107818.05,105882.38,107141.76,29.32,-1088.20,-859.06,-229.14,109078.76,106200.26,103321.76,0.05,68829.36
2025-06-13 05:02:28,104277.01,103927.57,0.21,Baja,104276.59,0.01,Baja,106046.07,107711.93,105742.12,107036.12,30.00,-1070.84,-899.55,-171.29,108957.97,106046.07,103134.18,0.05,229774.80
2025-06-13 06:01:39,103974.50,103795.27,0.05,Baja,103966.59,0.29,Baja,105866.71,107595.39,105553.18,106907.59,28.31,-1093.05,-941.30,-151.75,108877.23,105866.71,102856.18,0.06,226439.31
2025-06-13 07:01:19,104629.60,103751.45,0.80,Baja,104618.53,0.63,Baja,105773.06,107507.15,105502.05,106833.81,36.40,-1004.47,-948.48,-55.99,108743.10,105773.06,102803.02,0.06,223170.52
2025-06-13 08:01:30,104917.35,103748.54,1.11,Baja,104929.85,0.28,Sube,105682.51,107418.97,105469.53,106769.01,39.75,-910.83,-937.52,26.69,108602.53,105682.51,102762.48,0.06,219967.11
2025-06-13 09:02:02,104744.32,103738.00,0.95,Baja,104722.65,0.18,Baja,105567.03,107322.54,105390.20,106684.44,38.33,-865.01,-924.53,59.52,108460.99,105567.03,102673.08,0.05,216827.77
2025-06-13 10:01:00,104864.51,103746.09,1.07,Baja,104862.62,0.14,Baja,105435.79,107229.98,105347.55,106615.77,39.62,-796.94,-897.91,100.98,108187.39,105435.79,102684.20,0.05,213751.21
2025-06-13 11:02:04,104845.00,103749.92,1.05,Baja,104851.50,0.02,Sube,105324.65,107141.47,105299.73,106546.88,39.44,-741.42,-866.61,125.19,107981.42,105324.65,102667.87,0.05,210736.19
2025-06-13 12:01:29,105018.39,103772.20,1.21,Baja,105014.77,0.16,Baja,105200.81,107057.56,105287.63,106493.20,41.75,-665.18,-824.15,158.97,107628.35,105200.81,102773.27,0.05,207781.46
2025-06-13 13:01:56,104889.47,103769.40,1.07,Baja,104897.17,0.12,Sube,105025.96,106966.98,105235.40,106424.20,40.66,-629.03,-787.24,158.22,107021.98,105025.96,103029.94,0.04,204885.84
2025-06-13 14:00:55,104801.91,103751.16,0.99,Baja,104799.98,0.09,Baja,104878.12,106865.19,105177.10,106352.83,40.25,-602.31,-752.78,150.47,106502.85,104878.12,103253.39,0.03,198690.40
2025-06-13 15:01:07,105005.25,103761.28,1.19,Baja,105013.31,0.20,Sube,104797.77,106774.50,105171.54,106305.03,43.30,-538.22,-708.27,170.05,106185.20,104797.77,103410.34,0.03,192742.79
2025-06-13 16:01:22,105401.95,103818.79,1.56,Baja,105391.60,0.37,Baja,104789.02,106692.97,105226.98,106284.22,48.65,-434.13,-648.48,214.35,106125.94,104789.02,103452.11,0.03,187033.07
2025-06-13 17:00:57,105753.42,103914.84,1.83,Baja,105753.72,0.34,Sube,104800.77,106621.89,105310.00,106277.91,52.82,-320.37,-577.98,257.61,106160.42,104800.77,103441.13,0.03,181551.75
2025-06-13 18:00:53,105420.18,103959.13,1.43,Baja,105406.44,0.32,Baja,104757.67,106534.12,105288.66,106230.90,48.82,-300.79,-527.26,226.47,106005.53,104757.67,103509.81,0.02,176289.68
2025-06-13 19:00:56,105183.99,103975.60,1.16,Baja,105221.72,0.21,Sube,104707.29,106452.54,105253.01,106178.54,46.27,-296.13,-484.84,188.71,105831.58,104707.29,103583.00,0.02,171238.09
2025-06-13 20:00:57,105134.52,103978.01,1.10,Baja,105122.50,0.08,Baja,104766.53,106376.69,105232.63,106133.74,45.76,-280.93,-445.41,164.48,105824.61,104766.53,103708.45,0.02,166388.57
2025-06-13 21:01:18,105439.89,104011.61,1.39,Baja,105439.55,0.30,Baja,104864.56,106316.05,105275.41,106117.22,49.80,-218.38,-396.59,178.21,105873.27,104864.56,103855.84,0.02,159108.64
2025-06-13 22:01:00,105661.77,104057.35,1.56,Baja,105689.67,0.21,Sube,104973.03,106254.86,105325.16,106104.37,52.61,-156.65,-346.68,190.03,105888.49,104973.03,104057.56,0.02,152265.51
2025-06-13 23:01:01,105760.61,104114.44,1.61,Baja,105749.68,0.07,Baja,105049.51,106201.78,105374.38,106094.10,53.82,-102.47,-296.69,194.22,105987.62,105049.51,104111.41,0.02,145832.96
2025-06-14 00:01:49,106005.11,104202.74,1.78,Baja,106005.72,0.24,Sube,105144.98,106159.38,105461.05,106102.39,56.47,-25.96,-238.61,212.65,106169.60,105144.98,104120.35,0.02,139786.37
2025-06-14 01:02:56,105741.30,104248.82,1.46,Baja,105777.52,0.25,Sube,105217.87,106096.15,105466.59,106079.47,52.69,-21.17,-198.25,177.08,106102.32,105217.87,104333.42,0.02,134102.57
2025-06-14 02:02:42,105495.91,104260.46,1.18,Baja,105501.04,0.27,Sube,105260.12,106026.96,105447.93,106047.13,49.40,-36.75,-169.13,132.38,106046.06,105260.12,104474.17,0.01,128759.80
2025-06-14 03:01:37,105321.21,104248.34,1.01,Baja,105307.70,0.17,Baja,105274.37,105960.32,105423.98,106014.06,47.10,-55.40,-148.14,92.75,106037.44,105274.37,104511.30,0.01,123737.60
2025-06-14 04:01:37,105226.37,104219.51,0.93,Baja,105213.85,0.08,Baja,105291.14,105895.03,105397.19,105979.94,45.87,-74.03,-134.50,60.47,106023.44,105291.14,104558.84,0.01,119016.73
2025-06-14 05:02:31,105340.59,104206.81,1.06,Baja,105340.71,0.12,Sube,105323.93,105847.50,105404.34,105960.06,47.65,-63.92,-118.53,54.61,106024.26,105323.93,104623.61,0.01,114579.11
2025-06-14 06:01:41,105294.36,104186.01,1.03,Baja,105278.31,0.04,Baja,105343.12,105797.17,105389.94,105932.45,46.99,-70.87,-109.58,38.71,106011.81,105343.12,104674.43,0.01,110407.75
2025-06-14 07:01:20,105095.00,104148.04,0.86,Baja,105106.20,0.17,Sube,105337.80,105740.49,105345.83,105892.26,44.14,-100.01,-110.04,10.03,106007.44,105337.80,104668.16,0.01,106486.67
2025-06-14 08:01:24,105070.34,104115.99,0.88,Baja,105055.75,0.03,Baja,105347.86,105683.38,105318.14,105859.45,43.78,-113.09,-110.86,-2.22,105993.51,105347.86,104702.20,0.01,45056.42
2025-06-14 09:01:59,105095.05,104090.93,0.93,Baja,105097.72,0.04,Sube,105369.87,105633.43,105300.08,105831.19,44.27,-116.73,-111.56,-5.17,105951.11,105369.87,104788.62,0.01,46257.54
2025-06-14 10:00:58,104890.11,104040.66,0.76,Baja,104891.07,0.20,Sube,105356.26,105571.92,105240.81,105785.68,41.37,-151.39,-122.53,-28.86,105973.36,105356.26,104739.17,0.01,47434.64
2025-06-14 11:01:40,105011.93,104016.67,0.92,Baja,105021.11,0.12,Sube,105343.25,105524.45,105229.50,105760.12,43.85,-144.92,-125.45,-19.47,105962.78,105343.25,104723.73,0.01,49741.94
2025-06-14 12:01:24,105083.55,104002.53,1.02,Baja,105080.12,0.06,Baja,105312.12,105481.22,105222.28,105736.38,45.33,-135.33,-126.44,-8.89,105899.97,105312.12,104724.27,0.01,53066.15
2025-06-14 13:01:09,105025.40,103982.21,0.97,Baja,105022.98,0.05,Baja,105290.17,105441.52,105196.60,105705.56,44.45,-140.70,-130.32,-10.39,105896.55,105290.17,104683.80,0.01,56190.91
2025-06-14 14:00:55,105017.42,103967.64,0.99,Baja,105018.12,0.01,Sube,105284.54,105401.76,105178.85,105677.83,44.27,-139.41,-132.24,-7.18,105899.07,105284.54,104670.01,0.01,59128.19
2025-06-14 15:01:03,104913.30,103942.88,0.90,Baja,104916.35,0.10,Sube,105271.17,105359.29,105144.75,105643.86,42.35,-150.92,-137.28,-13.64,105910.71,105271.17,104631.63,0.01,61889.23
2025-06-14 16:01:25,104841.67,103911.95,0.86,Baja,104846.20,0.07,Sube,105238.43,105302.72,105107.75,105609.21,41.25,-163.36,-143.70,-19.66,105911.86,105238.43,104565.00,0.01,25000.00
2025-06-14 17:00:54,104446.00,103836.11,0.51,Baja,104453.57,0.38,Sube,105161.17,105242.25,105010.16,105548.06,34.71,-221.60,-164.40,-57.20,105952.56,105161.17,104369.77,0.02,25000.00
2025-06-14 18:00:53,104608.17,103795.07,0.74,Baja,104618.90,0.15,Sube,105112.10,105184.35,104985.85,105517.36,38.91,-216.72,-172.79,-43.92,105865.07,105112.10,104359.13,0.01,26597.99
2025-06-14 19:00:54,104898.62,103787.90,1.05,Baja,104873.00,0.27,Baja,105066.69,105123.16,105000.15,105503.22,45.70,-181.23,-171.13,-10.10,105654.46,105066.69,104478.91,0.01,29732.74
2025-06-14 20:00:57,104624.93,103753.17,0.80,Baja,104623.45,0.24,Baja,104999.09,105060.09,104945.69,105460.30,40.84,-202.97,-180.27,-22.70,105541.52,104999.09,104456.65,0.01,34250.06
2025-06-14 21:01:26,104901.88,103763.46,1.10,Baja,104923.18,0.27,Sube,104982.67,105028.62,104964.11,105448.29,46.68,-165.87,-174.04,8.17,105452.66,104982.67,104512.68,0.01,38496.34
2025-06-14 22:00:59,105385.62,103819.45,1.54,Baja,105371.31,0.44,Baja,105004.14,105025.05,105038.88,105460.92,55.56,-87.96,-151.70,63.74,105496.74,105004.14,104511.54,0.01,43852.81
2025-06-14 23:00:59,105418.75,103871.82,1.52,Baja,105423.60,0.05,Sube,105013.19,105015.24,105074.27,105458.86,56.15,-48.95,-131.27,82.31,105528.21,105013.19,104498.17,0.01,50017.61
2025-06-15 00:01:56,105425.93,103926.63,1.47,Baja,105414.06,0.00,Baja,105015.68,105005.42,105107.41,105457.05,56.28,-16.94,-108.45,91.51,105538.06,105015.68,104493.30,0.01,55565.94
2025-06-15 01:03:12,105633.70,104002.43,1.62,Baja,105641.06,0.21,Sube,105043.62,105004.63,105176.50,105472.61,59.66,38.72,-76.21,114.93,105657.11,105043.62,104430.13,0.01,61577.70
2025-06-15 02:02:30,105500.57,104040.76,1.42,Baja,105515.05,0.13,Sube,105052.60,105033.51,105189.04,105466.23,56.29,44.41,-54.80,99.21,105665.64,105052.60,104439.56,0.01,67752.02
2025-06-15 03:01:48,105494.00,104077.51,1.38,Baja,105507.80,0.02,Sube,105072.46,105068.08,105216.48,105466.67,56.19,59.99,-32.08,92.07,105712.63,105072.46,104432.29,0.01,73061.94
